MCAC;SOLVABILITY;1021;8958;
MCAC;SOLVABILITY;349;6286;
MCAC;SOLVABILITY;369;4193;
MCAC;SOLVABILITY;390;5805;
MCAC;SOLVABILITY;405;4728;
MCAC;SOLVABILITY;340;7404;
MCAC;SOLVABILITY;365;7032;
MCAC;SOLVABILITY;340;6258;
MCAC;SOLVABILITY;291;7004;
MCAC;SOLVABILITY;328;4929;
