MCAC;TUPLETESTRATIO;0;60000000;BENCIGEN;
MCAC;TUPLETESTRATIO;0;60000000;BENCIGENS;
MCAC;TUPLETESTRATIO;33;45159770;BENCIGENSMO;
MCAC;TUPLETESTRATIO;0;60000000;BENCIGEN;
MCAC;TUPLETESTRATIO;0;60000000;BENCIGENS;
MCAC;TUPLETESTRATIO;31;59439981;BENCIGENSMO;
MCAC;TUPLETESTRATIO;0;60000000;BENCIGEN;
MCAC;TUPLETESTRATIO;0;60000000;BENCIGENS;
MCAC;TUPLETESTRATIO;32;43173479;BENCIGENSMO;
MCAC;TUPLETESTRATIO;1;60000000;BENCIGEN;
MCAC;TUPLETESTRATIO;0;60000000;BENCIGENS;
MCAC;TUPLETESTRATIO;42;46386033;BENCIGENSMO;
MCAC;TUPLETESTRATIO;1;60000000;BENCIGEN;
MCAC;TUPLETESTRATIO;0;60000000;BENCIGENS;
MCAC;TUPLETESTRATIO;45;47975981;BENCIGENSMO;
MCAC;TUPLETESTRATIO;0;60000000;BENCIGEN;
MCAC;TUPLETESTRATIO;0;60000000;BENCIGENS;
MCAC;TUPLETESTRATIO;36;48065720;BENCIGENSMO;
MCAC;TUPLETESTRATIO;2;60000000;BENCIGEN;
MCAC;TUPLETESTRATIO;0;60000000;BENCIGENS;
MCAC;TUPLETESTRATIO;33;59009824;BENCIGENSMO;
MCAC;TUPLETESTRATIO;1;60000000;BENCIGEN;
MCAC;TUPLETESTRATIO;0;60000000;BENCIGENS;
MCAC;TUPLETESTRATIO;38;47189930;BENCIGENSMO;
MCAC;TUPLETESTRATIO;2;60000000;BENCIGEN;
MCAC;TUPLETESTRATIO;0;60000000;BENCIGENS;
MCAC;TUPLETESTRATIO;35;53843438;BENCIGENSMO;
MCAC;TUPLETESTRATIO;1;60000000;BENCIGEN;
MCAC;TUPLETESTRATIO;0;60000000;BENCIGENS;
MCAC;TUPLETESTRATIO;24;45957359;BENCIGENSMO;
