NUMC;TUPLETESTRATIO;0;3609;BENCIGEN;
NUMC;TUPLETESTRATIO;0;6000000;BENCIGENS;
NUMC;TUPLETESTRATIO;18;2250612;BENCIGENSMO;
NUMC;TUPLETESTRATIO;0;4792;BENCIGEN;
NUMC;TUPLETESTRATIO;0;6000000;BENCIGENS;
NUMC;TUPLETESTRATIO;30;1772741;BENCIGENSMO;
NUMC;TUPLETESTRATIO;0;11966;BENCIGEN;
NUMC;TUPLETESTRATIO;0;6000000;BENCIGENS;
NUMC;TUPLETESTRATIO;11;2922767;BENCIGENSMO;
NUMC;TUPLETESTRATIO;0;10339;BENCIGEN;
NUMC;TUPLETESTRATIO;0;6000000;BENCIGENS;
NUMC;TUPLETESTRATIO;19;951299;BENCIGENSMO;
NUMC;TUPLETESTRATIO;1;6402;BENCIGEN;
NUMC;TUPLETESTRATIO;0;6000000;BENCIGENS;
NUMC;TUPLETESTRATIO;21;845350;BENCIGENSMO;
NUMC;TUPLETESTRATIO;0;7648;BENCIGEN;
NUMC;TUPLETESTRATIO;0;6000000;BENCIGENS;
NUMC;TUPLETESTRATIO;15;2043131;BENCIGENSMO;
NUMC;TUPLETESTRATIO;2;10882;BENCIGEN;
NUMC;TUPLETESTRATIO;0;6000000;BENCIGENS;
NUMC;TUPLETESTRATIO;14;2161599;BENCIGENSMO;
NUMC;TUPLETESTRATIO;1;9532;BENCIGEN;
NUMC;TUPLETESTRATIO;0;6000000;BENCIGENS;
NUMC;TUPLETESTRATIO;13;1333058;BENCIGENSMO;
NUMC;TUPLETESTRATIO;0;10201;BENCIGEN;
NUMC;TUPLETESTRATIO;0;6000000;BENCIGENS;
NUMC;TUPLETESTRATIO;27;1348275;BENCIGENSMO;
NUMC;TUPLETESTRATIO;2;10170;BENCIGEN;
NUMC;TUPLETESTRATIO;0;6000000;BENCIGENS;
NUMC;TUPLETESTRATIO;27;1740441;BENCIGENSMO;
