BOOLC;TUPLERATIO;0;60000000;BENCIGEN;
BOOLC;TUPLERATIO;80;60000000;BENCIGENS;
BOOLC;TUPLERATIO;100;1263083;BENCIGENSMO;
BOOLC;TUPLERATIO;1;59347362;BENCIGEN;
BOOLC;TUPLERATIO;100;11845396;BENCIGENS;
BOOLC;TUPLERATIO;100;1095542;BENCIGENSMO;
BOOLC;TUPLERATIO;0;60000000;BENCIGEN;
BOOLC;TUPLERATIO;96;60000000;BENCIGENS;
BOOLC;TUPLERATIO;100;1146704;BENCIGENSMO;
BOOLC;TUPLERATIO;0;60000000;BENCIGEN;
BOOLC;TUPLERATIO;92;50000000;BENCIGENS;
BOOLC;TUPLERATIO;100;1200832;BENCIGENSMO;
BOOLC;TUPLERATIO;0;60000000;BENCIGEN;
BOOLC;TUPLERATIO;100;27500000;BENCIGENS;
BOOLC;TUPLERATIO;100;1022395;BENCIGENSMO;
BOOLC;TUPLERATIO;1;59993340;BENCIGEN;
BOOLC;TUPLERATIO;85;29000000;BENCIGENS;
BOOLC;TUPLERATIO;100;1131155;BENCIGENSMO;
BOOLC;TUPLERATIO;0;60000000;BENCIGEN;
BOOLC;TUPLERATIO;100;60000000;BENCIGENS;
BOOLC;TUPLERATIO;100;1399532;BENCIGENSMO;
BOOLC;TUPLERATIO;0;60000000;BENCIGEN;
BOOLC;TUPLERATIO;98;40000000;BENCIGENS;
BOOLC;TUPLERATIO;100;1099472;BENCIGENSMO;
BOOLC;TUPLERATIO;0;60000000;BENCIGEN;
BOOLC;TUPLERATIO;94;30000000;BENCIGENS;
BOOLC;TUPLERATIO;100;1224564;BENCIGENSMO;
BOOLC;TUPLERATIO;2;59363510;BENCIGEN;
BOOLC;TUPLERATIO;100;44000000;BENCIGENS;
BOOLC;TUPLERATIO;100;1002844;BENCIGENSMO;
