BOOLC;TUPLETESTRATIO;2;10322;BENCIGEN;
BOOLC;TUPLETESTRATIO;0;6000000;BENCIGENS;
BOOLC;TUPLETESTRATIO;39;1261385;BENCIGENSMO;
BOOLC;TUPLETESTRATIO;1;2987;BENCIGEN;
BOOLC;TUPLETESTRATIO;0;6000000;BENCIGENS;
BOOLC;TUPLETESTRATIO;34;1480649;BENCIGENSMO;
BOOLC;TUPLETESTRATIO;2;3735;BENCIGEN;
BOOLC;TUPLETESTRATIO;0;6000000;BENCIGENS;
BOOLC;TUPLETESTRATIO;36;1213241;BENCIGENSMO;
BOOLC;TUPLETESTRATIO;1;3113;BENCIGEN;
BOOLC;TUPLETESTRATIO;0;6000000;BENCIGENS;
BOOLC;TUPLETESTRATIO;48;1237852;BENCIGENSMO;
BOOLC;TUPLETESTRATIO;1;11138;BENCIGEN;
BOOLC;TUPLETESTRATIO;0;6000000;BENCIGENS;
BOOLC;TUPLETESTRATIO;45;313101;BENCIGENSMO;
BOOLC;TUPLETESTRATIO;0;11348;BENCIGEN;
BOOLC;TUPLETESTRATIO;0;6000000;BENCIGENS;
BOOLC;TUPLETESTRATIO;50;686927;BENCIGENSMO;
BOOLC;TUPLETESTRATIO;0;5448;BENCIGEN;
BOOLC;TUPLETESTRATIO;0;6000000;BENCIGENS;
BOOLC;TUPLETESTRATIO;42;1846267;BENCIGENSMO;
BOOLC;TUPLETESTRATIO;1;5105;BENCIGEN;
BOOLC;TUPLETESTRATIO;0;6000000;BENCIGENS;
BOOLC;TUPLETESTRATIO;35;1289368;BENCIGENSMO;
BOOLC;TUPLETESTRATIO;1;9535;BENCIGEN;
BOOLC;TUPLETESTRATIO;0;6000000;BENCIGENS;
BOOLC;TUPLETESTRATIO;36;687294;BENCIGENSMO;
BOOLC;TUPLETESTRATIO;1;4882;BENCIGEN;
BOOLC;TUPLETESTRATIO;0;6000000;BENCIGENS;
BOOLC;TUPLETESTRATIO;29;1153146;BENCIGENSMO;
