NUMC;TUPLETESTRATIO;0;8237;BENCIGEN;
NUMC;TUPLETESTRATIO;0;6000000;BENCIGENS;
NUMC;TUPLETESTRATIO;13;3070800;BENCIGENSMO;
NUMC;TUPLETESTRATIO;0;10296;BENCIGEN;
NUMC;TUPLETESTRATIO;0;6000000;BENCIGENS;
NUMC;TUPLETESTRATIO;16;4015194;BENCIGENSMO;
NUMC;TUPLETESTRATIO;0;9878;BENCIGEN;
NUMC;TUPLETESTRATIO;0;6000000;BENCIGENS;
NUMC;TUPLETESTRATIO;21;2847630;BENCIGENSMO;
NUMC;TUPLETESTRATIO;0;11979;BENCIGEN;
NUMC;TUPLETESTRATIO;0;6000000;BENCIGENS;
NUMC;TUPLETESTRATIO;14;1253134;BENCIGENSMO;
NUMC;TUPLETESTRATIO;1;8051;BENCIGEN;
NUMC;TUPLETESTRATIO;0;6000000;BENCIGENS;
NUMC;TUPLETESTRATIO;12;196585;BENCIGENSMO;
NUMC;TUPLETESTRATIO;1;8318;BENCIGEN;
NUMC;TUPLETESTRATIO;0;6000000;BENCIGENS;
NUMC;TUPLETESTRATIO;22;2035504;BENCIGENSMO;
NUMC;TUPLETESTRATIO;2;10452;BENCIGEN;
NUMC;TUPLETESTRATIO;0;6000000;BENCIGENS;
NUMC;TUPLETESTRATIO;17;2581228;BENCIGENSMO;
NUMC;TUPLETESTRATIO;1;9124;BENCIGEN;
NUMC;TUPLETESTRATIO;0;6000000;BENCIGENS;
NUMC;TUPLETESTRATIO;11;3076604;BENCIGENSMO;
NUMC;TUPLETESTRATIO;1;10855;BENCIGEN;
NUMC;TUPLETESTRATIO;0;6000000;BENCIGENS;
NUMC;TUPLETESTRATIO;17;1270354;BENCIGENSMO;
NUMC;TUPLETESTRATIO;0;6267;BENCIGEN;
NUMC;TUPLETESTRATIO;0;6000000;BENCIGENS;
NUMC;TUPLETESTRATIO;6;1483144;BENCIGENSMO;
