BOOLC;TUPLETESTRATIO;0;11817;BENCIGEN;
BOOLC;TUPLETESTRATIO;0;6000000;BENCIGENS;
BOOLC;TUPLETESTRATIO;39;2339257;BENCIGENSMO;
BOOLC;TUPLETESTRATIO;0;9900;BENCIGEN;
BOOLC;TUPLETESTRATIO;0;6000000;BENCIGENS;
BOOLC;TUPLETESTRATIO;28;1445876;BENCIGENSMO;
BOOLC;TUPLETESTRATIO;1;2959;BENCIGEN;
BOOLC;TUPLETESTRATIO;0;6000000;BENCIGENS;
BOOLC;TUPLETESTRATIO;27;1572058;BENCIGENSMO;
BOOLC;TUPLETESTRATIO;0;8957;BENCIGEN;
BOOLC;TUPLETESTRATIO;0;6000000;BENCIGENS;
BOOLC;TUPLETESTRATIO;19;1327603;BENCIGENSMO;
BOOLC;TUPLETESTRATIO;0;6472;BENCIGEN;
BOOLC;TUPLETESTRATIO;0;6000000;BENCIGENS;
BOOLC;TUPLETESTRATIO;36;1621011;BENCIGENSMO;
BOOLC;TUPLETESTRATIO;2;9726;BENCIGEN;
BOOLC;TUPLETESTRATIO;0;6000000;BENCIGENS;
BOOLC;TUPLETESTRATIO;22;1213963;BENCIGENSMO;
BOOLC;TUPLETESTRATIO;1;8328;BENCIGEN;
BOOLC;TUPLETESTRATIO;0;6000000;BENCIGENS;
BOOLC;TUPLETESTRATIO;20;545395;BENCIGENSMO;
BOOLC;TUPLETESTRATIO;0;7430;BENCIGEN;
BOOLC;TUPLETESTRATIO;0;6000000;BENCIGENS;
BOOLC;TUPLETESTRATIO;18;398241;BENCIGENSMO;
BOOLC;TUPLETESTRATIO;0;5798;BENCIGEN;
BOOLC;TUPLETESTRATIO;0;6000000;BENCIGENS;
BOOLC;TUPLETESTRATIO;32;202886;BENCIGENSMO;
BOOLC;TUPLETESTRATIO;1;4865;BENCIGEN;
BOOLC;TUPLETESTRATIO;0;6000000;BENCIGENS;
BOOLC;TUPLETESTRATIO;23;1395917;BENCIGENSMO;
