NUMC;SOLVABILITY;90;1366;BENCIGEN;
NUMC;SOLVABILITY;100;9699;BENCIGENS;
NUMC;SOLVABILITY;100;78470;BENCIGENSMO;
NUMC;SOLVABILITY;95;610;BENCIGEN;
NUMC;SOLVABILITY;100;8622;BENCIGENS;
NUMC;SOLVABILITY;100;78923;BENCIGENSMO;
NUMC;SOLVABILITY;91;682;BENCIGEN;
NUMC;SOLVABILITY;100;8696;BENCIGENS;
NUMC;SOLVABILITY;100;77643;BENCIGENSMO;
NUMC;SOLVABILITY;90;738;BENCIGEN;
NUMC;SOLVABILITY;100;9187;BENCIGENS;
NUMC;SOLVABILITY;100;77845;BENCIGENSMO;
NUMC;SOLVABILITY;88;733;BENCIGEN;
NUMC;SOLVABILITY;100;8392;BENCIGENS;
NUMC;SOLVABILITY;100;78453;BENCIGENSMO;
NUMC;SOLVABILITY;91;678;BENCIGEN;
NUMC;SOLVABILITY;100;8961;BENCIGENS;
NUMC;SOLVABILITY;100;75389;BENCIGENSMO;
NUMC;SOLVABILITY;91;731;BENCIGEN;
NUMC;SOLVABILITY;100;8722;BENCIGENS;
NUMC;SOLVABILITY;100;76168;BENCIGENSMO;
NUMC;SOLVABILITY;89;742;BENCIGEN;
NUMC;SOLVABILITY;100;8628;BENCIGENS;
NUMC;SOLVABILITY;100;75946;BENCIGENSMO;
NUMC;SOLVABILITY;87;720;BENCIGEN;
NUMC;SOLVABILITY;100;8742;BENCIGENS;
NUMC;SOLVABILITY;100;75633;BENCIGENSMO;
NUMC;SOLVABILITY;88;769;BENCIGEN;
NUMC;SOLVABILITY;190;8187;BENCIGENS;
NUMC;SOLVABILITY;100;76933;BENCIGENSMO;
